,Text,Mylabel,LabelPrediction
29,friday august youn chief pushes syria allow chemical attack probe youn secretarygeneral ban kimoon friday renewed push syria allow youn inspectors immediate access investigate allegations government carried deadly chemical weapons attack outskirts damascus think good reason party either government opposition forces would decline opportunity get truth matter youn chief told diplomatic forum seoul syrias government offered public response youn calls team inspect site attack opponents syrian president bashar alassad said killed well people said bodies found wake wednesdays mysterious predawn killer fumes syrian government insists administration yous president barack obama said appalled death reports yous official familiar initial intelligence assessments said attack appeared work assad government regime acting regime official said obama administration made clear response would await confirmation chemical attack origin images including freelance photographers supplied reuters showed scores bodies laid floors visible signs injury foam nose mouth french foreign minister laurent fabius said world powers must respond force allegations syrias government responsible deadliest chemical attack civilians quartercentury prove true fabius stressed question sending troops ground talk forceful foreign response remains unlikely translated rapid concerted action given division west russia wednesdays youn security council meeting caution washington thursday moscow said rebels may released gas discredit assad urged agree youn inspection wednesday russian objections western pressure syria saw security council merely call vague terms clarity position increasingly frustrated syrian rebels described shameful state department said senior yous russian diplomats would meet hague next wednesday discuss ending syrias civil war would first meeting since allegations chemical attack senior state department official said chemical weapons would also discussed meeting meeting previously announced date released ban said would send top youn disarmament official angela kane lobby syrian government person expected swift positive answer obama directed yous intelligence agencies urgently help establish caused deaths state department spokeswoman said acknowledging may difficult given united states diplomatic relations syria time right unable conclusively determine cw chemical weapons use state departments jen psaki told reporters everything possible power nail facts added another yous official said intelligence agencies given deadline would take time needed reach conclusion confidence former weapons investigators say every hour matters longer takes easier anybody used try cover said demetrius perricos headed youn team weapons inspectors iraq people growing desperate syria one handful countries parties international treaty bans chemical weapons western nations believe caches undeclared mustard gas sarin vx nerve agents syrian officials called allegations forces illogical fabricated point timing attack days youn inspectors arrived months argument previous assurances possessed chemical weapons would never use syrians months negotiating assads government let inspectors syria youn team arrived damascus four days ago task check presence sources chemical weapons alleged released three specific small incidents several months ago many rebels activists opposition area say lost interest promises youn investigations help abroad km away fiveminute car ride staying said activist bara abdelrahman exterminated poison gas drink coffee sit inside hotels qassem saadeddine commander spokesman rebels supreme military council said group still deliberating respond people growing desperate watch another round political statements youn meetings without hope action told reuters syrias revolt four decades assad family rule turned brutal civil war killed people years divided middle east along largely sectarian lines among world powers conflict revived cold warera eastwest tensions ground struggle limped poisonous stalemate assads alawite sect offshoot shiite islam backing iran lebanese militant group hezbollah western powers back opposition reluctant fully commit arab sunnibacked revolt increasing layover taken islamists linked al qaeda yet said largescale use widely banned chemical weapons would game changer syrias southern neighbor israel still technically war damascus said believed syrian forces used chemical weapons accused world turning blind eye world condemns world investigates world pays lip service strategic affairs minister yuval steinitz said paris fabius said security council could make decision one would taken ways elaborate immediate international action likely limited european officials speaking condition anonymity said options ranging air strikes creating nofly zone providing heavy weapons rebels still table little prospect concrete measures without yous backing still seemed unlikely american reaction following yesterdays attack wascautious said one official without yous firepower little last update friday august ksa gmt,1.0,1
30,syrian army kills terrorist commander qalamoun advances deir ezour syrian army killed terrorist commander well five entourage trying infiltrate towards filita qalamoun damascus countryside syrian army killed terrorist commander well five entourage trying infiltrate towards filita qalamoun damascus countryside syrian army also advanced huweijet al sakr deior ezour killing injuring scores terrorists,1.0,0
31,updated get short url russian aerospace forces destroyed daesh banned russia militants trying escape violent groups selfproclaimed capital city raqqa syria military source told sputnik radicals eliminated russian airstrikes may fleeing syrias raqqa palmyra according source russian defense ministry source revealed convoy pickup trucks armed largecaliber machineguns heading city result strikes pickup trucks destroyed terrorists killed source said explaining russian military syria received several confirmed reports daesh terrorists made deal units kurdishled syrian democratic forces sdf operating near raqqa allowing leave embattled city without obstacles sputnik dmitriy vinogradov natos pledge fight daesh means bloc operate separately russia upon receiving information command russian contingent syria taken measures prevent exodus daesh terrorists southern direction source said source went saying russian drones deployed around clock track possible routes terrorists could use escape city move toward palmyra russian combat aircraft special forces units also engaged operation prevent militants fleeing raqqa attempts daesh militants move toward palmyra build forces squashed source stressed afp delil souleiman us service member dies injuries northern syria centcom usled coalition reported earlier friday conducted nine airstrikes daesh militants raqqa destroying six fighting positions three vehicles tactical vehicle mortar system alliance also said airstrikes april may eliminated three senior foreign daesh leaders responsible terrorist groups financing training drone operations syrian conflict raging since government troops fighting numerous opposition terrorist groups kurdishled sdf launched wrath euphrates operation november aimed liberation raqqa city terrorists never miss story sign telegram channel well keep speed tags syrian democratic forces sdf daesh russian defense ministry syria russia raqqa community standardsdiscussion comment via facebookcomment via sputnik news,1.0,1
32,april youssef diab paula astih najla habriri chemical massacre idlib defies world beirut london warplanes releasing toxic gas targeted tuesday town khan sheikhoun idlib northwestern syria massacring dozens people injuring hundreds many pointed fingers syrian regime denied responsibility attack described massacre fabricated fake accusations armed fighters syrian observatory human rights said attack believed carried syrian regime russian jets killed least people including children ages observatory added warplanes continued bomb town following attack took place near medical center victims first aggression treated attack also caused many people choke foam mouth observatory added highranking syrian opposition official told asharq alawsat gas used tuesdays massacre never used director levant institute strategic affairs lisa sami nader said crime constitute turning point syrian developments embarrassed russians issue chemicals meanwhile national coalition syrian revolution opposition forces said attack killed people including children women injured others military source free syrian army told asharq alawsat attack targeted popular market center khan sheikhoun attack targeted civilians order push residents idlib suburbs migrate outside syrian border source asserted un war crimes investigators looking alleged chemical weapons attack syrian town idlib security council expected hold meeting wednesday discuss matter organization prohibition chemical weapons opcw said seriously concerned attack said fact finding mission ffm process gathering analyzing information available sources several countries also condemned attack white house considered unacceptable us president donald trump said heinous actions bashar assad regime consequence past administrations weakness irresolutionfor part french president francois hollande directly blamed syrian regime forces attack high representative european union foreign affairs security policy federica mogherini said regime assad bears primary responsibilitycommenting happened khan sheikhoun un special envoy syria staffa de mistura said horrific sure security council meeting clear identification responsibilities accountability youssef diab paula astih najla habriri,1.0,1
33,chemical attack kills five syrians aleppo sana least five syrians killed number others injured chemical attack foreignsponsored takfiri militants residential neighborhood northwestern syria least five syrians killed number others injured chemical attack foreignsponsored takfiri militants residential neighborhood northwestern syria health director aleppo mohammad hazouri said five people died eight others experienced breathing difficulties artillery shells containing toxic gasses slammed old city aleppo tuesday official sana news agency reported government sources said takfiri terrorists also used chemical munitions civilians city saraqib idlib province militants accused government forces carrying attack doctor ibrahim alassad neurologist saraqib said treated cases brought hospital monday night added victims women children suffering breathing difficulties red eyes wheezing rescuers doctors city said symptoms similar caused chlorine gas chemical raids come syrian army making progress operations retake aleppo militants seeing noose tightening around areas control,0.0,1
34,coalition raids kill civilians stronghold syria monitor air strikes usled coalition killed least civilians around stronghold islamic state group northern syria monday monitor said least civilians killed raids northern district manbij six others killed village near city according syrian observatory human rights militant bastion faced monthlong usbacked offensive kurdish arab fighters caused thousands civilians flee,1.0,0
35,published august people inspect damage syrian army fighter jet crashed busy marketplace rebelheld northwestern town ariha august reuters photo thirtyfive people killed mondayand scores others injuredwhen syrian regime warplane crashed market oppositionheld town ariha syrias northwestern idlib province according local civil defense official dead civilians ground town idlib province fell coalition islamist insurgents may according ukbased observatory human rights tracks violence across syria scores also injured said immediate reaction syrian army local coordination committees said warplane crashed busy market ariha adding immediately clear whether warplane shot rami abdurrahman heads britainbased syrian observatory human rights said warplane crashed center town destroying several homes killing least people town ariha government stronghold captured opposition fighters isis militants may town northwestern province idlib government forces suffered setbacks since march including loss provincial capital also called idlib syrian warplane crashes market northwest town ariha near turkish border killed youtube observatory local coordination committees said time crash town attack air force embattled syrian president bashar assad amateur video posted online activists showed several damaged buildings well parts plane crashed video appeared genuine corresponded associated press reporting events syrias civil war began march united nations says war killed people wounded least million,1.0,0
36,oct least people killed many injured monday suicide bombings targeted police station midan neighbourhood damascus capital syria several suicide bombers believed three detonated front inside police station according authorities local police officers learned one bombers used hand grenade attack police station viaduct detonated explosive device viaduct runs parallel police station previously attacker whose identity unknown attacked us terrorists outside police station launched attack viaduct police officers army unit together resisted foiled attack said tarek police officer afterward another bomber detonated explosive device gate police station third bomber entered police station detonated explosive device surrounded police officers army unit syrian regimes interior minister mohammed shaar told reporters one attackers managed enter police station reach first floor building daesh said three fighters carried attack damascus police station monday statement distributed daesh channel via telegram messaging service tuesday group said two fighters fired shots station blowing third blew later reinforcements arrived local state television showed images damage inside building black police uniform shirt covered dust lying rubble partially collapsed walls policemen carried one body away scene wrapped inside white tarpaulin police station midan targeted last december sevenyearold female suicide bomber blew inside station local reactions according witness explosion occurred working hours proximity police station old city damascus many people killed nearby cars houses buildings destroyed crime terrorist act nobody accept act tragic see corpses ground began better conditions good supplies people lost cars houses said local resident manal yearold teacher living midan said heard least two blasts monday afternoon coming back work heard sound explosion around pm know another explosion minutes later buildings shook said afterwards heard gunfire usually happens get people move way clear road ambulances get retrieve injured added damascus attacks damascus also rocked occasional bomb blasts throughout syrian conflict including previous attacks midan middleclass residential shopping district december three police officers wounded sevenyearold girl walked neighbourhoods police station wearing explosive belt remotely detonated rebel groups gradually expelled territory capital held though maintain presence handful positions including jobar neighbourhood also hold territory eastern ghouta region outside capital regularly launched rockets city people killed syria since conflict began protests met harsh regime crackdown source trtworld agencies,1.0,1
37,syria rebel infighting kills fighters days ap monday jun activists say rebel infighting syria killed opposition fighters past two days britainbased syrian observatory human rights says fighting flared eastern deir elzour province sunday continued monday observatory says clashes pitted alqaidas affiliate nusra front alqaida breakaway islamic state iraq levant two jihadi groups allies falling earlier year since intermittently clashed fiercest rebel infighting syrian civil war observatory says month infighting dier elzour alone killed nearly fighters displaced civilians also weakened syrian oppositions resolve overthrow president bashar assad,1.0,1
38,published april least civilians killed others injured assad regime airstrikes targeting refugee camp syrias northwestern idlib province wednesday civil defense official told anadolu agency refugee camp located east idlibs maarat alnumaan district targeted regime war planes civil defense units immediately sent attack site transfer wounded nearby hospitals health centers medical treatment camp reportedly hosted many refugees hama aleppo health officials also stated death toll could rise due high number injured civilians another civil defense official idlib told anadolu agency regime warplanes dropped total three parachute bombs camp site syria locked devastating civil war since early initiated assad regime cracked prodemocracy protests began part arab spring uprisings unexpected brutality disproportionate force since thousands believed killed millions displaced,0.0,1
39,date publication august air raids aleppos marjeh district killed least people including seven children friday syrian observatory human rights reports tags aleppo siege syria islamic state syrian democratic forces least people including seven children killed airstrikes rebelheld east aleppo city friday syrian observatory human rights monitor said britainbased group said unclear raids aleppos marjeh district carried aircraft belonging syrian government ally russia latest civilian deaths come rebels press assault intended break government siege oppositionheld aleppo began july raised fears humanitarian crisis assault started sunday targeting ramussa district contains main supply route governmentheld west city syrias economic powerhouse aleppo ravaged war began march antigovernment protests initial advances government forces backed russian airstrikes pushed back opposition fighters include extremists alqaedas former syrian affiliate according observatory least civilians including children killed aleppo since rebel assault began sunday deaths include people among children killed rebel fire government neighbourhoods observatory said another people including children killed strikes eastern aleppo monitor said reported five deaths rebel fire kurdishmajority sheikh maqsud district city elsewhere aleppo province monitor said alliance kurdish arab fighters advancing inside islamic state bastion manbij observatory chief rami abdul rahman said syrian democratic forces sdf held percent town islamic state entered final phase town manbij told afp adding however keeping number civilians human shields progress sdf made last week able achieve previous weeks put together sdf began assault manbij late may entered town june support usled coalition manbij sits route turkish border eastern city raqqa extremists de facto capital syria read also,1.0,1
40,mon jul senior isis commander terrorists killed clashes eastern aleppo one local emir isil terrorist group least comrades killed clashes syrian democratic forces sdf eastern aleppo near tishrin dam sdf mainly comprising kurdish fighters repelled isils offensives positions near villages alqaderiyeh bibkar kadoushan ash alshami western saikoul killing least terrorists including abu foras alsafrani emir isil saikoul region sdf fighters also detonated two isil bombladen vehicles including armored one relevant development region sunday sdf several hours nonstop battle pushed isil back neighborhoods town manbij northeastern aleppo took full control key streets building blocks kurdishled sdf fighters continued advances isil alhazavaneh district eastern side manbij captured alrabet street fna reports isis daesh left behind scores dead wounded members pulled remaining pockets forces back battlefield sdf fighters started demining newlyliberated positions local sources said,1.0,1
41,updated suicide attack syria wedding kills medical source afp monday oct suicide bomber struck wedding northeast syria bride groom exchanging vows killing people wounding dozens medical source witnesses said bomber blew late monday village tall tawil hasakeh province kurdish party official getting married rows seats wedding hall still covered blood tuesday morning according afp photographer scene bride groom exchanging vows saw man wearing thick black jacket pass beside witness named ahmad said thought looked strange seconds later enormous explosion people fallen ground saw bodies torn bits people wounded according medical source hasakeh city gave updated toll syrian observatory human rights britishbased monitoring group gave slightly lower toll people killed islamic state militant group said statement one fighters fired large gathering kurdish fighters near hasakeh city blowing claim mention wedding said people killed groom bride safe grooms father brother killed attack relative told afp grooms wounds light new wife staying relatives home want see anyone said really shaken groom zaradesht mustafa fatimi hails prominent family deeply involved autonomous administration run kurdish factions syrias north according official autonomous administration fatimi works local kurdish party observatory said also member syrian democratic forces arabkurdish coalition battling northern syria hasakeh city almost entirely held kurdish forces syrias regime still holds districts city often targeted group militants,1.0,1
42,published august send httpsabahdailyraayc syrian man covered dust carries pieces metal street cluttered rubble following airstrike rebelheld neighborhood sakhur aleppo daesh said killed least opposition fighters suicide bombing bus near atmeh border crossing turkey opposition faces daesh threat fighting intensively syrian regime idlib aleppo daesh said monday responsible suicide bombing bus sunday killed fighters westernbacked syrian opposition groups near atmeh border crossing turkey statement one telegram channels hardline militant group said killed fighters travelling bus failaq alsham alzinki groups said fighters travelling fight daesh northern aleppo province britainbased syrian observatory human rights said suicide bomber struck bus transporting fighters atmeh border post one several crossings syrian opposition uses bring fighters supplies monitoring group relies activists inside syria said attack killed fighters activist spoke condition anonymity fear retribution said fighters various factions based near atmeh bring weapons crossing observatory earlier reported airstrikes sunday across idlib one last remaining opposition bastions observatory head rami abdurrahman said russian government airstrikes province intensified since opposition fighters launched campaign idlib break government siege aleppos opposition districts july strikes killed civilians said another civilians including children killed fighting aleppo province according observatory toll includes people killed opposition shelling governmentheld parts aleppo city local coordination committees activist network said russian jets struck towns jisr alshaghour binnish observatory reported strikes provincial capital idlib unclear activists identified planes aleppo still home million people live governmentcontrolled western districts syrian government forces monday repelled renewed opposition assault southwest city aleppo forcing opposition forces retreat positions seized daily earlier syrian government activists said development followed intense battles two sides tens thousands syrians displaced aleppo found refuge idlib home prewar population million sunday evening opposition fighters opened new front sending truck bomb aleppos western zahraa neighborhood according twitter account islamic front one factions fighting city observatory reported fighting citys western southern districts moscow waging air campaign support government forces nearly year russias military said six longrange tum bombers took russian territory carried strikes sunday daesh near eastern syrian city deir elzour made mention strikes idlib russian foreign minister sergei lavrov said monday syrian opposition groups used temporary ceasefires around aleppo regroup rearm lavrov speaking news conference russian city yekaterinburg german counterpart frankwalter steinmeier said realized brief daily ceasefires place allow aid enter civilians leave sufficient said difficult make ceasefires longer moment risk militants using regroup rearm something said done past german government spokesman steffen seibert said hardships faced people aleppo could alleviated announcing threehour ceasefires supposed sound like concession actually cynicism everybody knows amount time nowhere near sufficient actually build supplies desperate people told government news conference said killing aleppo stop city needed receive food medical items without hindrance seibert said syrias bashar assad russia ally assad opposition syrias fiveyearold civil war largely responsible situation city primarily decision whether deaths whether people get help hope months suffering,1.0,0
43,syrian army kills terrorists hama breaks siege zara power plant syrian army foiled saturday attack terrorist organizations many military posts hama countryside killing large number syrian army foiled saturday attack terrorist organizations many military posts hama countryside killing large number terrorists least killed terrorist organizations alnusra front ahrar alsham number machinegunequipped vehicles destroyed southern northern countryside hama central province military source told sana units army armed forces broke siege imposed alzara power plant special operation forcing terrorist groups affiliated alnusra front ahrar alsham islamic movement withdraw harbanafseh town southern countryside source added units army established control important positions north east town killing terrorists destroying machinegunequipped vehicles northern countryside units army backed syrian armys air force artillery foiled attack launched terrorist groups affiliated alnusra front ahrar alsham military posts maantal bazam axis terrorists killed scores injured vehicles equipped dushka machineguns destroyed among killed terrorists field commander alnusra terrorist samir alasmar meanwhile syrian air force destroyed isil terrorists positions alshaer field homs east jazal field um altababeer area eastern countryside homs heavy losses inflicted upon terrorists personnel equipment according sana southern daraa province army unit destroyed operation alarbaeen neighborhood daraa albalad area command center alnusra terrorist organization number terrorists center killed operation,1.0,0
44,published april assad regime forces carried total airstrikes houla region central syrias besieged homs province leading death five civilians including two women injuring civilians according anadolu agency airstrikes conducted towns teldo tel dahab kafr laha since sunday night civil defense units continue search rescue efforts houla region assad regime first carried massacre houla may people killed including women children since region regime siege united nations managed dispatch limited humanitarian aid houla first time march syria locked devastating civil war since early initiated assad regime cracked prodemocracy protests began part arab spring uprisings unexpected brutality disproportionate force since thousands believed killed millions displaced,1.0,1
45,dead alqaeda attacks syria kurd town kurdish militia expelled jihadists ras alain last month alqaeda counters killing sending residents pouring turkey afp saturday aug alqaeda loyalists attacked mainly kurdish town northeastern syria sparking fighting people killed two ambulance crew watchdog said saturday assault strategic border town ras alain jihadists expelled kurdish militia last month sparked exodus civilians neighbouring turkey activist said attack town part wider offensive alqaeda several kurdish majority areas northern northeastern syria began friday continuing saturday syrian observatory human rights said four kurdish militiamen jihadists made rest dead watchdog said syrian kurd activist havidar said civilians fled waves villages turkey intermittent clashes continuing take place till asfar najjar area outskirts tal halaf havidar told afp via internet government troops pulled majority kurdish areas syria last year leaving kurdish militia fend elsewhere syria rebels attacked proregime militia checkpoint majority christian area homs province killing six civilians five militiamen observatory said state news agency sana said killed civilians described attackers terrorists homs seen syrias worst violence since outbreak conflict march meanwhile amnesty international said prominent syrian artist youssef abdelke another opponent damascus regime subjected enforced disappearance abdelke adnan aldibs arrested july mediterranean coastal city tartus seen since,0.0,1
46,killed syria army shelling rebel town monitor afp sunday jul fierce government bombardment oppositioncontrolled syrian town killed people among children medical staff monitoring group said sunday new toll hours air strikes shelling saturday struck jayrud kilometres miles northeast damascus according syrian observatory human rights observatory head rami abdel rahman said two medics among dead well women children one killed amjad aldanaf head jayruds medical centre activists mourned online said killed air raid trying treat residents wounded attacks bombardment first jayrud least two years began syrias armed forces said islamist militants killed government pilot forced eject plane friday statement military pledged attack pilot go unpunished early sunday abdel rahman said prominent figures jayrud reached agreement government officials rebel fighters would leave town hand pilots body exchange halt shelling facebook page run jayrud activists publishes news town said rebels began withdrawing bases around town overnight antiregime factions jayrud include saudibacked jaish alislam army islam hardline ahrar alsham alqaeda affiliate alnusra front truce regime local representatives kept town calm two years dozens similar agreements brokered among myriad armed groups fighting syrias complex war broader ceasefire government forces nonjihadist rebels brokered united states russia february repeatedly violated sides people killed millions displaces since syrias conflict broke march,0.0,1
47,last updated jun amman nearly air strikes hit rebelheld areas around syrian city aleppo sunday heaviest recent raids russian syrian government aircraft residents monitoring group said group syrian observatory human rights also said unidentified war plane crashed countryside south aleppo area islamist rebel fighters battling syrian army iranianbacked forces information caused crash civil defence worker said least people killed rebelheld parts city air strikes bodies pulled flattened buildings qatrji neighbourhood worst hit monitor said dozens barrel bombs oil drums cylinders packed explosives shrapnel dropped helicopter densely populated districts weeklong campaign bombing intense day day getting worse worst seen said bebars mishal civil defence official rebelheld aleppo part rebels hit governmentheld areas aleppo syrian media said escalation mortar attacks western districts state media said attacks sunday hamadaniyah midan neighbourhoods insurgents killed least people second day intense shelling governmentheld areas death toll whole weekend least aleppo countrys largest city war divided years rebel governmentheld zones full control aleppo would huge prize president bashar assad russias military intervention since september helped bolster assads government northwestern province idlib meanwhile residents said syrian russian jets bombed rebelheld provincial capital setting fire bustling market heart city people injured least three killed dozens unaccounted according activist contacted city idlib strikes came days heaviest raids residential areas months killing people injuring dozens may idlib relative thousands displaced syrians air raids aleppo sunday came wake strikes civilian areas friday residents said intense month syrian observatory said syrian government raids targeted main castello road leads rebelheld aleppo part campaign complete encirclement citys insurgentdominated areas russian defence ministry statement sunday accused militant syrian rebel groups firing mortars mainly kurdishpopulated sheikh maqsood neighbourhood aleppo overlooks castello road monitor said people including six children killed saturday kurdishrun area insurgents mortars rebels accuse powerful kurdish ypg working syrian army cut main artery intensifying ground attacks highway russians saturday accused militants radical islamic groups bringing least fighters area southern aleppo countryside militants consolidated gains since friday area around strategic town khan touman rebels say nusra front spearheaded attack khan touman last month delivering one biggest battlefield setbacks yet coalition foreign shiite fighters supporting syrian government forces rebels say russian jets sunday pounded insurgent positions area prevent advancing towards nearby town hader rebels say stronghold iranianbacked militias also usbacked forces sunday engaged daesh terror groups militants offensive began last tuesday groupheld areas aleppo province beginning manbij area continued seize villages according kurdish sources monitor,1.0,1
48,tuesday apr shelling rebel bastion near syria capital kills monitor least civilians killed tuesday heavy aerial bombardment several oppositionheld towns east syrian capital monitoring group said six children among dead eastern ghouta largest rebel bastion near damascus syrian observatory human rights said series air strikes throughout day death toll may still rise britainbased group added said civilians died jisreen kafr batna largest towns eastern ghouta douma afp photographer douma saw half dozen wounded children sitting floor makeshift clinic caked dust blood awaited treatment victims died air strikes area oppositionheld towns hammuriyah saqba another afp photographer saqba saw residents scrambling rubble clouds dust tossing debris aside searched signs life one man sat atop small mountain cinderblocks clothes furniture head hands observatory said tuesdays bombardment brought number killed eastern ghouta two days attacks fierce artillery shelling air strikes since yesterday people total wounded observatory chief rami abdel rahman said eastern ghouta devastating government siege since targeted regularly air strikes artillery last remaining opposition stronghold near damascus string local reconciliation deals seen villages towns brought back control president bashar alassads government hundreds people killed eastern ghouta chemical weapons strikes allegedly carried government troops august tuesday least people killed suspected chemical attack northwestern syrian town khan sheikhun according observatory dozens suffered respiratory problems symptoms including vomiting fainting foaming mouth monitor doctors scene said people killed millions displaced since syrias war started brutal repression antigovernment protests,0.0,1
49,july suicide bomber alqaedas syrian affiliate alnusra front killed soldiers fighters loyal assads regime governmentheld western aleppo monday monitoring group said tags nusra front alqaeda aleppo syria assad extremism war suicide bomber syrias al qaeda offshoot nusra front blew syrian army outpost contested neighborhood divided northern city aleppo killed least soldiers allied militia injured scores monitor said uk based syrian observatory human rights tracks violence across country said explosion blast heard across city several islamistled groups recently launched offensive control remaining western parts city government hands rebel websites said heavy bombardment rebelheld portions jamiyat al zahra district rebels gained ground brought closer heart government controlled parts city civil war countrys main industrial commercial hub rami abdul rahman head monitor group said syrian army responded heavy firepower including aerial bombardment attempt stem offensive al qaedalinked insurgents posted social media images fighters nusra front heading towards district syrian army repeatedly said recent days fallen insurgent hands syrian television said syrian army foiled attempt extremists detonate explosiveladen truck heading towards jamiyat al zahra detonated reaching target,0.0,1
50,date publication july suicide bomb blast struck aldumayr damascus countryside sunday killing fighters jaish alislam wounding several others latest act intraopposition violence tags jaish alislam syria ghouta islamic state syrian opposition fourteen members jaish alislam rebel group killed suicide bomb blast targeted positions northeast damascus suburbs south syria local sources told new arab islamic state group believed behind suicide attack struck rebelheld district early hours sunday suicide bomber detonated suicide belt near jaish alislam position aldumayr city killing fighters wounding several others source jaish alislam told new arab leading members jaish alislam high alert dozens fighters deployed entry points city source added jaish alislam often refer rebel opponents belonging islamic state group opposition group also fought prevent advancing ghouta city eastern damascus suburb dominates area seen horrific regime attacks civilians ghouta witnessing two chemical weapons attacks left hundreds dead read also,1.0,0
51,tuesday august syrian coalition demands un action chapter vii following regime chlorine attacks saraqib idlib twitter font size activists said regime forces bombed town saraqib rural idlib chlorinefilled barrel bombs monday causing cases asphyxiation among civilians attacks carried blatant violation un security council resolutions banning use chemical weapons toxic substances press release issued earlier tuesday syrian coalition called upon un security council shoulder responsibilities towards stopping attacks stressed urgent measures must taken chapter vii charter united nations protect syrian people delay taking firm stance towards attacks open door crimes violations assad regime coalition said separately civilians killed dozens injured including women children russian jets raided village abu alduhour rural idlib monday five civilians also killed similar attacks village tal toughan rural idlib activists said bombings carried russian forces revenge death five crewmen killed helicopter crashed near town saraqib monday syrian coalition emphasized need international community assume responsibilities regarding protection civilians accordance international law il international humanitarian law ihl stop war crimes eliminate constant threat use chemical weapons assad regime source syrian coalition twitter,1.0,1
52,syrian army missile kills including kids ap tuesday may syrian activists say surfacetosurface missile fired military slammed impoverished residential area rebelheld town north killing people including eight children local activist uses name abu alhassan said tuesday attack town marea took place overnight people sleeping homes says among killed family people including eight children alhassan says aware fighting taking place area britainbased syrian observatory human rights also reported attack marea rights groups local activists say syrian military forces often indiscriminately strike rebelheld areas projectiles targeted properly overwhelmingly killing civilians,0.0,1
53,published february ten children among least people killed syrian village last week regime forces executed six families rebel fighters monitoring group said saturday tuesdays executions took place village rityan north second city aleppo regime forces entered day offensive aimed cutting rebel supply lines turkish border syrian observatory human rights said britainbased monitor said villagers discovered bodies returned homes regime forces withdrew day later five women rebels six families among dead troops militiamen knew exactly lived thanks informers accompanied observatory director rami abdel rahman said resistance except one house rebel opened fire troops executed along family added activist mamun abu omar said bodies mutilated syrian regime forces killed alleged rebels hardatnin village aleppo northern syria according statement released saturday syrian revolution general commission regime forces killed civilians shooting slaughtering victims withdrawing village friday night victims included women children massacre discovered rebels completely seized control hardatnin village saturday according statement opposition forces freed civilians captured school village field hospital documented list victims names mustafa sultan local activist area confirmed death toll saying regime forces backed hezbollah factions killed civilians withdrawal report released group youn experts investigating war crimes friday said unthinkable crimes continue occur daily basis syria conflict approaches fifth year youn commission inquiry syria called urgent attention paid shocking crimes committed syrian regime islamic state iraq levant militants armed opposition groups report said syrian president bashar alassads regimes surrender starve siege strategy left thousands people particularly infants dead past four years citing victims describing regimes strategy draining sea kill fish regime using barrel bombs since targeting crowded areas bakery lines transportation hubs apartment buildings markets aid distributions led increase number persons disabilities according report brief seizure rityan part abortive army offensive launched week try encircle rebelheld east aleppo relieve two besieged villages north friday one villages initially taken government forces recaptured rebels include fighters alqaida affiliate alnusra front syria gripped violence since regime launched violent crackdown response antigovernment protests march triggering conflict left least people dead displaced almost half countrys population according youn,0.0,1
54,july called islamic state group posted online new disturbing video showing murder two syrian activists confess spying tags syria islamic state activists murder video palmyra islamic state group released new video purporting show killing two syrian activists militants stronghold raqqa allegedly spying extremists killed hundreds people since declared islamic caliphate june last year city raqqa de facto capital video posted monday islinked facebook page shows two young men orange jumpsuits say filmed photographed isheld areas syria sent footage person abroad identify yearold faysal hussein habibi yearold bishr abdulazim tied tree masked gunmen shoot head close range follows release video posted online n july purportedly showing islamic state fighters killing syrian soldiers historic town palmyra central syria scores syrian troops state employees killed days palmyra fell video showed soldiers taken pickup trucks towns notorious tadmur prison amphitheatre theatre shot dead young members armed pistols hundreds people seen watching killings video indicate killings took place britainbased syrian observatory human rights said shootings took place may reported may scores syrian troops state employees murdered days town fell may palmyra unesco world heritage site famous yearold roman colonnades ruins priceless artifacts capture palmyra raised concern militants might try destroy one middle easts spectacular archaeological sites wellpreserved romanera city towns edge destroyed preislamic ancient monuments elsewhere syria iraq july said militants destroyed six archaeological pieces palmyra confiscated smuggler shootings video took place inside archaeological site troops bruises blood faces apparently result beaten made kneel front giant black flag shot back heads,1.0,1
55,friday aug syria regime pounds kurdish positions second day afp syrian regime warplanes bombarded northeastern city hasakeh second day friday targeting positions held kurdish forces monitor journalist city said fresh strikes came pentagon said usled coalition fighter jets scrambled protect kurdish forces working american advisers syria targeted regime planes thursday syrian observatory human rights monitors conflict determines planes carry raids according type location flight patterns munitions involved said fridays strikes conducted regime jets journalist hasakeh said eight air strikes could heard throughout day mostly focused citys southwestern neighbourhoods hasakeh city capital northeastern province name controlled kurdish forces rest held fighters loyal president bashar alassad since wednesday clashes two forces rocked city leaving civilians including nine children combattants dead observatory said britainbased monitor said thousands inhabitants begun flee hasakeh bread running electricity supplies cut thursdays government raids hasakeh first time regime bombarded kurdish positions air development prompted jets usled coalition battling islamic state group syria iraq intervene order protect kurdish forces working alongside us advisors pentagon spokesman said friday done measure protect coalition forces captain jeff davis said make clear us aircraft would defend troops ground threatened kurdish peoples protection units ypg key us ally fight washington regards effective fighting force ground syria provided weapons special forces military advisers controls euphrates valley south hasakeh tensions regime kurdish forces sometimes led armed clashes spite common jihadist enemy kurds control much northeastern northern syria along turkish border proclaimed autonomous kurdish region recently demanded progovernment national defence forces disband hasakeh government source city told afp air strikes message kurds stop sort demand constitutes affront national sovereignty people killed since syrias conflict erupted march,1.0,1
