,Text,Mylabel,LabelPrediction
32,tue may syrian army killed isis terrorists oil field east homs military sources announced monday least members isis killed many wounded syrian army troops largescale offensives oilrich region eastern part homs province syrian army popular forces continued advance isis terrorists near alhail oilfield along palmyradeir ezzur highway ended killing least militants destruction military hardware large scale sources said terrorists fleeing battlefield eastern homs find safer shelters albu kamal iraqi territories sources added reports said earlier today syrian army national defense forces continued push isis back lands near ancient city palmyra tadmur restored security vast plains near newlyliberated mountains syrian government forces hours nonstop battle forced isis terrorists retreat southern plains jabal mountain almketaa plateau western side antar mountain isis left behind scores dead wounded members fled battlefield fna reported,0.0,1
33,syria five civilians killed terrorist car bomb attack qamishli city five civilians killed number others injured terrorist car bomb attack qamishli city northeastern hasaka province five civilians killed number others injured terrorist car bomb attack qamishli city northeastern hasaka province source hasaka police command told sana reporter suicide terrorist driving car packed large quantities explosives blew alhilaliyeh roundabout central qamishli city reports confirmed five civilians killed many others injured said source noting death toll likely rise injured critical condition bombing caused huge material damage shops houses cars area,1.0,1
34,least dead syria market air strike monitor afp sunday oct least civilians including two children killed sunday air strikes market northwestern syria monitor said syrian observatory human rights said strikes market idlib provinces maaret alnuman probably carried regime forces much idlib province including maaret alnuman controlled hayat tahrir alsham hts group led alqaedas former syria affiliate idlib one four socalled deescalation zones deal brokered russia turkey iran may however hts party agreement observatory head rami abdel rahman said military aircraft targeted market maaret alnuman blaming regime strike least people killed including two children said around wounded toll victims could rise observatory relies network sources inside syria says determines whose planes carry raids according type location flight patterns munitions used observatory said friday saturday least civilians died suspected regime air strikes around khan sheikhun site deadly april chemical attack despite months relative calm idlib syrian regime russian forces recent weeks carried air raids across province killing dozens civilians according observatory proturkey syrian rebels also preparing operation oust hts militants idlib province turkish forces fired seven mortar rounds across border syria sunday dogan news agency reported day president recep tayyip erdogan announced operation ankara massed forces tanks border syria assault yet begin earnest monitors sources ground said,0.0,1
35,february casualties mount eastern ghouta city regime continues assault tenth day row people killed troops allied syrian regime stepped attacks syrias eastern ghouta governorate focusing city douma around km northeast damascus regime aircraft dropped bombs city least airstrikes past ten days according analysts rescue teams volunteers continue search survivors bodies rubble amid mass destruction neighbourhoods osama said doumabased media activist told alaraby aljadeed least people mainly women children injured bombing campaign residential buildings destroyed according citys monitoring documentation office retaliation administration president bashar alassad said attacks ramped zahran alloush leader army islam merged collection rebel opposition groups declared damascus military zone ar shot hundreds missiles capital rescue teams volunteers continue search survivors bodies osama said media activist latest escalation also attempt regime forces break eastern ghouta controlled army islam doumabased activists drawn worlds attention tragedy using hashtag doumaexterminated arabic equivalent pictures videos city posted using hashtag shown dozens severely injured children receiving treatment makeshift hospitals well injured civilians dead bodies pulled rubble pictures douma high civilian body count show regime targeting residential areas military sites said hisham marwah syrian national coalitions snc vicepresident regime used policy collective punishment many parts syria since uprising began added marwah called international community put pressure assads regime stop massacres immediately international alliance add assads positions locations targeting attacks islamic state group syria added locations targeted assads troops week eastern ghouta include towns misraba ayn tarma arbin kafr batna alwafideen refugee camp article edited translation arabic edition also,1.0,1
36,date publication august five children four medical staff killed regime airstrikes hospital rebelheld zone syrias idlib province tags msf syria idlib russia hospital funded medical charity medcins sans frontieres msf rebelheld province northern syria destroyed airstrikes weekend killed people msf said monday among dead four staff five children direct bombing another hospital syria outrage said silvia dallatomasina msfs medical manager operations northwest syria also calling immediate end attacks hospitals syrias war msf said hospital millis idlib province hit directly two airstrikes forced closure medical facility hospital served referral centre specialising pediatrics operating theatre intensive care unit msf specify government behind attacks however russia monday accused dropping phosphorous bombs central idlib late sunday night bombings came rebel groups ground prepared fresh assaults regime positions medical charity said attack deprived around people millis surrounding towns medical care used cater people day hospitals regularly targeted syrias conflict un recording attacks july alone medical facilities wartorn country government president bashar alassad allies moscow denied bombing hospitals campaigns rebel groups according msf two medical centres supports idlib reported total nice mass influxes injured people july month alone patients reported wounded died rebelcontrolled facilities reported wounded dead total seven mass influxes first six months read also,0.0,1
37,last updated oct beirut air strikes syria killed people mostly children wednesday warplanes struck residential area housing school complex northern rebelheld province idlib activists rescue workers said team first responders syrian civil defence idlib said people killed least wounded raids village hass killed children group said post facebook page another activist group britainbased syrian observatory human rights gave death toll said children woman among killed activistoperated idlib news network gave lower toll people killed said strikes hit children gathered outside school complex said death toll could rise wounded reported critical condition network added idlib main syrian opposition stronghold though radical groups also large presence regularly hit syrian russian warplanes well usled coalition targeting daesh militants footage posted activists online shows huge plume smoke rising area strikes rescuers rushing casualties away along dusty road lined destroyed buildings womans body seen carried stretcher bodies covered cloth one hat lie shrubs casualties ferried away pickup trucks activist scene muaz al shami said many air strikes believed hit residential area video content could independently confirmed however conforms ap reporting events depicted earlier day northern aleppo province saw new escalation helicopter believed belong syrian government forces dropped barrel bombs deadly attack turkeybacked opposition forces border area turkish officials said statement attributed field commander syrias progovernment troops said turkish advances northern syria pretext fighting daesh militants would dealt forcefully appropriately barrel bombing said occurred village tal madiq part northern aleppo rival groups operating mostly rout daesh militants confirmed would first attack syrian government forces turkishbacked fighters turkeys staterun news agency say attack occurred said least two syrian opposition fighters killed five others wounded syrian opposition spokesman said took place tuesday observatorys chief rami abdurrahman said helicopters struck intense clashes underway kurdishled fighters turkeybacked forces tal madiq syrian opposition fighters five kurdish fighters killed kurdishled forces control village kilometres highly prized daeshcontrolled town al bab senior kurdish commander however denied syrian government bombings turkeybacked fighters saying attempted explanation battlefield losses trying find pretext loss aircraft involved mahmoud barkhadan main syria kurdish militia peoples protection units told associated press telephone region spokesman syrian fighting group nour el din el zinki yasser al youssef said kurdishled forces attacked fighting daesh militants area syrian government helicopters followed said message complex terrain powder keg confrontation among rival groups break anytime usbacked syrian kurdish fighters turkeybacked syrian rebels turkey ankara sent tanks troops aircraft northern syria august unprecedented incursion said part efforts help syrian opposition clear border area daesh militants ankara also seeking contain usbacked syrian kurdish forces fighting daesh putting odds key ally united states ankara sees kurdish fighters syria extension outlawed kurdish militants designated terrorist organisation syrias military threatened last week shoot turkish warplane enters syrian air space turkish jets raided villages northern syria escalation ankaras offensive kurdish fighters wednesday statement attributed field commander progovernment troops said turkish advance pretext fighting daesh northern eastern aleppo encroachment syrian governments area operations would tolerated fall al bab turkeybacked rebels would threaten governments siege rebels city aleppo west meanwhile turkish foreign minister mevlut cavusoglu told reporters turkey determined push ahead offensive northern syria dubbed operation eurphrates shield capture al bab daesh militants would deterred bombing tal madiq said attacks stop us combatting daesh cavusoglu said euphrates shield operation continue goal euphrates shield operation clear daesh area,1.0,1
38,syrian army kills isil terrorists aleppo dozens terrorists killed syrian army stepped intensive operations positions hideouts various areas dozens terrorists killed syrian army stepped intensive operations positions hideouts various areas aleppo armys air force carried intensive sorties targeting hideouts isil terrorists albab city villages jub ghabsheh eibed souran tal alam deir qaq sarjeh alzaalaneh km north east aleppo city military source told sana wednesday terrorists killed others injured airstrikes said source adding number vehicles key positions isil terrorists destroyed aleppo city army units targeted terrorist organizations sites neighborhoods alrashidin alramouseh alsakhour killing number terrorists injuring others damascus countryside key position terrorists destroyed kafr batna town eastern gouta damascus countryside position hit army airstrikes targeted sites terrorists socalled liwaa alislam jaish alislam active eastern gouta hamaidleb armys air force hit positions jaish alfateh terrorist organizations kafr zita jeb alrayan kefr nabbouda northern countryside hama province number vehicles positions terrorists destroyed terrorists killed injured airstrikes sites isil terrorists also targeted army airstrikes alrahjan village km east hama city vehicles equipped machineguns hideouts including arms ammunition destroyed countryside neighboring idleb province jaish alfateh terrorists killed others injured airstrikes positions alhamediyeh abu alduhour khan sheikhoun,0.0,1
39,updated get short url kurdishled syrian democratic forces sdf killed daesh outlawed russia militants near northern syria last hours media reported sunday youtubejustinforthetruth daesh suffers casualties moab bombing afghanistan reports moscow sputnik according kurdish firat news agency militants killed fights syrian norther town al tabqah saturday night another militant killed village east town total terrorists eliminated near syrian city raqqa de facto capital daesh friday sdf announced start fourth stage euphrates rage campaign time aiming clear rural areas raqqa province terrorists preparation final liberation raqqa daesh sdf launched euphrates rage campaign retake raqqa last november support usled international coalition us involvement protested damascus give consent us presence syrian territory related turkey detains daesh suspects showcase operation ahead sunday vote syrian army frees territories near deir ezzor airbase daesh four senior daesh commanders killed afghanistan us mother bombs us coalition strikes kill daesh senior leaders militants near iraqi sinjar tags militants kurds injuries victims killings syrian democratic forces sdf syria community standardsdiscussion comment via facebookcomment via sputnik news,0.0,1
40,saturday april assad regime commits horrific massacres loss idlib determined prevent aspect life areas controlled rebels assad regime continues wreak havoc destruction residential neighborhoods causing mass displacement civilians massive damage infrastructure syrian network human rights snhr said report liberation city idlib saturday march followed escalated bombardment government forces targeting city vital centers markets mosques idlib rural cities notably sraqb sarmin maara alnuman bombing carried air forces raining barrel bombs missiles containing toxic gasses city surroundings less two weeks idlib province shelled barrel bombs minimum missiles government forces left idlib executed detainees shooting report added according snhr victims documentation team number victims friday march friday april reached individuals follows armed opposition gunmen civilians including children women vice president syrian coalition nagham alghadiri said repeatedly called friendly countries supply rebels advanced weapons capable warding assads air force also called international community shoulder responsibilities towards civilians syria assads strategy aims kill chance syrians liberate areas establish civil governance restore public services fierce bombing idlib causing massive exodus civilians estimated population added local councils civil bodies rebel factions making great effort run secure public institutions facilities provide services civilians warning isis might step exploit vacuum chaos caused assad regime vengeful attacks city source syrian coalition twitter,1.0,1
41,oct least people killed many injured monday suicide bombings targeted police station midan neighbourhood damascus capital syria several suicide bombers believed three detonated front inside police station according authorities local police officers learned one bombers used hand grenade attack police station viaduct detonated explosive device viaduct runs parallel police station previously attacker whose identity unknown attacked us terrorists outside police station launched attack viaduct police officers army unit together resisted foiled attack said tarek police officer afterward another bomber detonated explosive device gate police station third bomber entered police station detonated explosive device surrounded police officers army unit syrian regimes interior minister mohammed shaar told reporters one attackers managed enter police station reach first floor building daesh said three fighters carried attack damascus police station monday statement distributed daesh channel via telegram messaging service tuesday group said two fighters fired shots station blowing third blew later reinforcements arrived local state television showed images damage inside building black police uniform shirt covered dust lying rubble partially collapsed walls policemen carried one body away scene wrapped inside white tarpaulin police station midan targeted last december sevenyearold female suicide bomber blew inside station local reactions according witness explosion occurred working hours proximity police station old city damascus many people killed nearby cars houses buildings destroyed crime terrorist act nobody accept act tragic see corpses ground began better conditions good supplies people lost cars houses said local resident manal yearold teacher living midan said heard least two blasts monday afternoon coming back work heard sound explosion around pm know another explosion minutes later buildings shook said afterwards heard gunfire usually happens get people move way clear road ambulances get retrieve injured added damascus attacks damascus also rocked occasional bomb blasts throughout syrian conflict including previous attacks midan middleclass residential shopping district december three police officers wounded sevenyearold girl walked neighbourhoods police station wearing explosive belt remotely detonated rebel groups gradually expelled territory capital held though maintain presence handful positions including jobar neighbourhood also hold territory eastern ghouta region outside capital regularly launched rockets city people killed syria since conflict began protests met harsh regime crackdown source trtworld agencies,1.0,1
42,apr view shows damage hospital air strike deir alsharqi village idlib province syria april trt world agencies syrian regime russian air strikes around town oppositionheld idlib province tuesday killed people severely damaged hospital monitoring group said attacks came syrian regime forces russian jets intensified bombardment idlib britishbased syrian observatory human rights reported spokesman hospital kafr takharim idlib said air strike hit courtyard killing people including patients separate air strikes southwest kafr takharim killed least people including civilians rebel fighters observatory said united nations condemned air strikes called end attacks hospitals completely unacceptable facilities people trying save lives bombed said kevin kennedy regional humanitarian coordinator syria crisis must stop added observatory said deaths hospital strike bombardment put action idlib opposition stronghold one large areas still rebel control west country rebels families chosen leave areas regime siege around damascus evacuation deals headed idlib source trtworld agencies,1.0,1
43,car bomb rocket fire kill syrias homs governor afp tuesday apr print tweet views related syrian refugees arrive new jordan camp syrias assad stand president speaker iraqi helicopters strike syria jihadists ahead vote syria chemical material left monitor car bomb rocket attack governmentheld district syrian city homs killed least people wounded tuesday provincial governor said governor talal albarazi told afp car bomb detonated abbasid area zahra neighbourhood central city killing people adding blast followed rocket fire killed nine others,0.0,1
44,published april syrian opposition forces sunday claimed russian jets violation ceasefire hit outpost northwestern syrias idlib province near border turkey killing least one opposition fighter wounding several others said several overnight raids hit babeska village idlib become several moderate free syrian army fsa groups tripartite mechanism established february turkey russia iran monitor ceasefire syria opposition forces however say russia failed pressure assad regime ensure ceasefire holds village also houses hundreds families fighters damascus suburb daraya fell assad regime forces last year evacuated opposition forces fighter jets also believed russian struck town urum al kubra oppositionheld western aleppo countryside five civilians killed area witnessed fighting opposition assad regime opposition said,0.0,1
45,mon aug jeish al fatah pounds airstrikes terrorists killed tens injured russian aircraft fighter jet chopper missions targeted jeish alfatahs positions southern southwestern parts aleppo city northern syria today results numbers jeish al fatah terrorists killed tal al senowbarat al qarasi al mansoura several machinegunequipped vehicles terror group destroyed southern side taslih academy building housing project al moshrefeh hill reports said earlier today syrian army units led colonel soheil along hezbollah forces started operations southeastern parts al hamdaniya western side cement factory southwest aleppo broke defense lines jeish al fatah terrorists fna reports also missile units hezbollah syrian armys artillery units pounded terrorists deployed artillery college arms college western parts ramousiyeh southern parts colleges terrorists killed tens others wounded clashes army allies region mopup operations still continue military academy region monday syrian logistic forces reinvigorating positions syrian forces fully cleanse military academy southwestern aleppo terrorists narrow corridor opened militants enter aleppo blocked,1.0,1
46,one killed others injured terrorist attacks damascus homs aleppo woman killed number people got injured alnusra front qaeda branch levant terrorists fired two mortar shells aldananeer village almeshrfeh area countryside homs central province woman killed number people got injured alnusra front qaeda branch levant terrorists fired two mortar shells aldananeer village almeshrfeh area countryside homs central province source homs governorate told sana reporter terrorist groups affiliated alnusra fortify ezeddin village fired two mortar shells houses aldananeer village almeshrfeh area northeastern countryside homs added woman killed several people got injured due terrorist attack aleppo takfiri terrorist groups breached cessation hostilities agreement targeting almidan neighborhood aleppo city rocket source aleppo police command told sana terrorist groups saturday morning fired rocket almidan residential neighborhood injuring civilian causing material damage cars number houses friday terrorist groups fired rocket shells almidan neighborhood leaving elderly woman killed people injured causing huge damage number civilians injure terrorists rocketry attacks western gouta damascus countryside hand socalled democratic syria troops managed saturday control sheikh issa town aleppo northern countryside clashes isil terrorist group presses takfiri groups area,0.0,1
47,syria regime raids aleppo kill civilians monitor afp sunday jun dozens syrian regime strikes aleppo killed least civilians sunday monitor said caused huge damage one rebelheld district targeted barrel bomb crude unguided explosive device hit qaterji neighbourhood afp photographer saw street strewn rubble residents ran safety rescuer rushed bloodied child ambulance syrian observatory human rights said nine civilians killed qaterji two others including child killed mayssar neighbourhood northern city another five civilians killed two districts citys outskirts qaterji man stood middle road surrounded debris shouting angrily civilians rebels street two women two children scrambled safety past mangled iron shutters shops buildings badly damaged barrel bomb afp photographer said rescuer hair covered white dust carried child bloodcovered face ambulance another wounded child already lay truce agreed russia united states february violated nearly continuously around aleppo regime rebel groups fought control since around people lived eastern parts aleppo held rebels route areas cut following fierce fighting erupted thursday civilians killed aleppo since april rebels pounded governmentcontrolled neighbourhoods rocket artillery fire regime hit rebel areas air raids least people killed millions displaced since syrias war started brutal repression antigovernment protests,1.0,1
48,twin car bombs syrias homs kill school students death toll twin terrorist ugly explosions syrian province homs rose wounded persons children several sustaining critical injuries death toll twin terrorist ugly explosions syrian province homs rose wounded persons children several sustaining critical injuries two terrorist bombings hit area near school compound ikrima neighborhood homs city wednesday source central province said terrorists detonated car bomb front new ikrima school minutes later suicide bomber blew front ikrima almakhzoumi school attacks took place time students leaving school inflict maximum casualties source pointed car bomb made three gas cylinders packed kg c explosives concealed mazda prime minister dr wael alhalqi condemned twin terrorist blasts rocked homs city wednesday terrorist acts terrorists taken hatred schoolchildren meant discourage syrias children pursuing knowledge told sana terrorist groups taken aghast syrian armys military successes premier said accounts resort cowardly acts alhalqi said terrorist acts make us even stronger determined restore security stability syria context regional leadership albaath arab socialist part strongly condemned twin terrorist explosions targeted students statement partys leadership said terrorist twin explosions reveal brutality terrorists hatred syrian citizens achieved lot victories terrorism homs governor talal albarazi said targeting safe children schools act cowardice desperate attempt undermine steadfastness syria reverse state security stability homs province albarazi whose comments came visit paid hospitals injured wednesday twin terrorist bombings lay said internal security forces facilitated movement ambulances rushed site explosion evacuate victims rescue wounded director homs health directorate dr hassan aljundi said health sector high alert take necessary measures extraordinary circumstances twin terrorist bombings taken lives scores schoolchildren added indicating injuries range severity moderate severe,1.0,1
49,syrian army advances aleppo kills terrorists hama homs syrian army managed control number villages east khanasser aleppo southern countryside according almanar reporter syrian army managed control number villages east khanasser aleppo southern countryside according almanar reporter among villages cover area square kilometers sardaj zabad hama syrian army killed nusra front terrorists destroyed vehicles sana mentioned syrian army clashed dawn nusra front qaeda branch levant terrorists infiltrated villages maan tayyebet alesm alshaata karah surrounding alrai mountain souran area north hama city syrian army also advanced homs southeastern countryside regained trax hill inflicting heavy losses upon terrorist groups syrian warplanes raided isil sites palmyra killing around terrorists,0.0,1
50,civilians killed terrorist attacks damascus aleppo eight people killed wednesday terrorist mortar attacks jaish alislam terror organization targeted number residential neighborhoods damascus city eight people killed wednesday terrorist mortar attacks jaish alislam terror organization targeted number residential neighborhoods damascus city source damascus police command told sana terrorists based eastern ghouta fired mortar shells residential neighborhoods city resulted killing eight people injuring causing material damage properties later source said civilian injured mortar round fired terrorists positioned daraya town damascus countryside fell northern part almoadamiya town al saudlinked terrorists jaish alislam target residential safe districts damascus mortar rocket shells every desperate attempt undermine syrians steadfastness support syrian arab army war takfiri terrorism aleppo city citizens injured due terrorist rocket attack alneel street source aleppo police command told sana terrorists positioned bani zaid neighborhood fired number rocket shells residential neighborhood injuring civilians causing material damage private public properties,1.0,1
51,syrian army killed wounded daesh terror group militants deir ezzor city surroundings local media reported citing military source source told sana news agency tank two infantry fighting vehicles two vehicles equipped heavy machine guns destroyed clashes province deir ezzor large daesh presence capital city deir ezzor held syrian government islamist siege since receiving un aid airdrops carried daily russian warplanes,1.0,1
52,published august send httpsabahdailyackwj airstrike hospital northwestern syria saturday killed people including children syrian observatory human rights said hospital town meles km idlib city rebelheld idlib province syrian regime allied russian military planes operate syria known aircraft carried strike observatory said humanitarian groups repeatedly called halt strikes medical facilities syrian opposition groups say syrian russian forces deliberately target medical buildings medical charity syrian american medical society sams said july worst month attacks healthcare centres since beginning syrias fiveyearold conflict attacks healthcare facilities syria july one attack every day sams statement said,1.0,1
53,published june day announced russian syrian regime airstrikes killed civilians eastern syria unicef said casualties children twentyfive children reportedly killed airstrikes hit heavily crowded areas town eastern syria unicef said quoting reports local partners syria unicef said health workers reported pulled bodies children rubble town alquria deir ezzor province mostly daesh control syrian observatory human rights monitoring group reported saturday air strikes carried syrian russian warplanes killed dozens people alquria deir ezzor province links daeshs de facto capital syrian city raqqa territory controls iraq three attacks reportedly hit heavily crowded areas including mosque prayer time unicef said statement unicef deplores attacks calls parties conflict keep children harms way sunday monitor said least people including civilians killed airstrikes launched russia bashar assads regime daeshheld area eastern syria three russian syrian regime air raids region alquriyah southeast deir ezzor city killed civilians syrian observatory human rights said added people killed without specifying whether civilians daesh extremists daesh holds around percent deir ezzor capital province name next extremistheld raqqa province last week syrian opposition high negotiations committee hnc called youn secretarygeneral ban kimoon launch investigation assertions russia repeatedly used airdelivered incendiary weapons civilians syria russian air forces repeatedly deployed incendiary weapons cluster munitions kill main terrorize syrian civilians including least documented incidents riad hijab coordinator opposition hnc wrote ban violated convention certain conventional weapons breached international humanitarian law wrote syria locked vicious civil war since early assad regime cracked prodemocracy protests erupted part arab spring uprisings unexpected ferocity disproportionate force russia first began air campaign syria sept last year russia claims campaign aimed primarily daesh terrorist group repeatedly targeted civilian areas moderate antiregime opposition groups control since quarter million people killed million displaced throughout warbattered country according youn syrian center policy research nongovernmental organization however put death toll fiveyear conflict high watchdog thousands tortured death syrian regime meanwhile human rights group said people tortured death syrian regime since sunday statement syrian network human rights snhr said people died torture march june syrian regime responsible percent deaths due torture detention centers statement added issued mark international day support victims torture snhr director fadl abdelghani said group could document case detention legal warrant regime committed crimes humanity said citing sexual assault killing involuntary disappearance practices syrian regime last month syrian observatory human rights monitoring group said least people died syrian government jails fiveyear conflict said died sednaya prison near damascus observatory said able verify deaths people age since start syrian uprising know large numbers people died detention syria said nadim houry deputy director middle east north africa division human rights watch telephone interview syrian defector known caesar smuggled tens thousands photos taken may august show least separate individuals died government custody hrw said report issued december toll calculated syrian association missing conscience detainees safmcd formed opposition body reviewed photos hrw report said youn investigators said february reported killings detainees amounting state policy extermination civilian population crime humanity,0.0,1
54,killed raids syrias idlib monitor afp saturday sep air strikes market rebelheld northwestern city idlib saturday killed people monitor said day russia us agreed truce syria immediately clear carried raids also hit several neighbourhoods idlib wounded least people syrian observatory human rights said britainbased monitor could immediately confirm many casualties civilians saying bodies burned beyond recognition afp photographer idlib saw men clambering rubble slippers sandals help evacuate wounded dustcovered residents children collapsing building others tried lift bloodied shopper collapsed ground fire raged nearby openair clothes market man hand pressing bloodied wound hand walked away clutching hand barefooted boy raids also destroyed several shops cars area marathon talks geneva us secretary state john kerry russian foreign minister sergei lavrov said ceasefire would begin monday first day muslim feast eid aladha deal implemented syrias armed forces would stop air strikes rebelheld areas desperatelyneeded aid would reach warweary civilians un investigators last week said aerial bombardment syrian forces russian ally namely idlib aleppo causing huge civilian casualties destroying vital infrastructure since spring idlib province held alliance rebels islamists jihadists known army conquest army conquest led fateh alsham front changed name alnusra front renouncing ties alqaeda regularly bombarded progovernment forces people killed since syrias conflict first erupted march several attempts securing longlasting truce faltered,0.0,1
55,oct least civilians killed deir ezzor last hours air strikes activist ahed sileybi said russia syrian regime war planes carried intensive air strikes deir ezzor adding tens civilians injured siheybi said war planes targeted civilians trying flee daeshheld areas one humanitarian corridors across euphrates river near daeshheld al mayadeen city russian air strikes killed least civilians crossing euphrates river syrian observatory human rights sohr said friday crossing river makeshift rafts village south mayadeen sohr director rami abdel rahman said adding three children among killed overnight russia recent days intensified air raids support syrian regime forces battling militants across country source aa related news death toll rises regime rains bombs southern syria health agencies warn idlib offensive could uproot syrians media activists fear lives southwestern syria daesh releases purported new audio abu bakr al baghdadi category news least one palestinian killed gaza protests yemen faces worsening threat famine un aid chief turkey working russia idlib disarmament zone erdogan spokesman trump decisions killing palestinian statehood picture worth thousand words follow us instagram follow trtworld miss latest news spam respect privacy subscribe trt world youtube subscribe youtube channel latest indepth ground reporting around world subscribe trt world facebook like follow follow copyright trt world trt world watch live tv schedule watch connect trt world ios android youtube satellite coverage partner hotels corporate trt world careers press releases documentary contact us legal terms use privacy policy cookie policy,0.0,1
56,syria fighting kills islamic state fighters monitor reuters wednesday feb least islamic state militants killed since saturday fighting kurdish fighters backed usbacked air strikes northeastern syrian province hasaka group monitoring conflict said kurdish ypg forces drove islamic state kobane last month help usled air strikes seized villages offensive syrian observatory human rights reported overnight northeastern corner syria strategically important battle islamic state borders territory controlled group iraq,0.0,1
57,least killed north syrias aleppo monitor afp thursday jun least regime rebel fighters killed hours government assault jihadistled counterattack northern syria monitor said thursday syrian observatory human rights said regime soldiers rebel fighters killed battles around almaleh north aleppo since wednesday afternoon jihadists fighting alnusra front syrian branch alqaeda also killed said observatory head rami abdel rahman provide precise number government president bashar alassad attempting seize almaleh two years forces trying months surround aleppo cutting supply lines rebelheld districts city nearby turkey supports opposition forces nearly week regime troops backed syrian russian warplanes battling control almaleh assads regime also attempting cut castello road key supply route turkish border rebelheld eastern suburbs aleppo proregime website almasdar news reported syrian army withdrew farms almaleh faced rebel counteroffensive led alnusra front said rebels attacked government forces two suicide car bombs observatory said two children killed regime bombs rebelheld area aleppo majority aleppo province controlled alnusra islamist allies city countrys prewar commercial capital divided since july rebelheld regimeheld areas thirteen civilians including four children also killed regime missile attacks eastern ghouta damascus region observatory reported thursday updating earlier toll conflict syria lasted five years killed people,1.0,1
58,published april syrian opposition forces sunday claimed russian jets violation ceasefire hit outpost northwestern syrias idlib province near border turkey killing least one opposition fighter wounding several others said several overnight raids hit babeska village idlib become several moderate free syrian army fsa groups tripartite mechanism established february turkey russia iran monitor ceasefire syria opposition forces however say russia failed pressure assad regime ensure ceasefire holds village also houses hundreds families fighters damascus suburb daraya fell assad regime forces last year evacuated opposition forces fighter jets also believed russian struck town urum al kubra oppositionheld western aleppo countryside five civilians killed area witnessed fighting opposition assad regime opposition said,1.0,1
59,syrian army kills isil terrorists raqqa province syrian warplanes targeted isil strongholds raqqa province killing terrorists including commanders syrian warplanes targeted isil strongholds raqqa province killing terrorists including commanders syrian army foiled militant infiltration attempts targeted terrorists gatherings across country killing injuring scores,1.0,1
60,syria forces execute children alleged rebels monitor afp saturday feb ten children among least people killed syrian village earlier week regime forces executed families five alleged rebels monitoring group said saturday killings took place village rityan north second city aleppo regime forces entered tuesday offensive aimed cutting rebel supply lines turkish border syrian observatory human rights said britainbased monitoring group said villagers discovered bodies killed returned homes regime forces pulled back wednesday wives five alleged rebel fighters also among dead troops militiamen knew exactly lived thanks informers accompanied observatory director rami abdel rahman said resistance except one house rebel opened fire troops executed along family added activist mamun abu omar said bodies dead mutilated brief seizure rityan part abortive offensive launched army week try encircle rebelheld east aleppo relieve two besieged shiite villages north friday one villages taken government forces initial fighting recaptured rebels include fighters alqaeda affiliate alnusra front heavy fighting claimed lives regime loyalists rebels including alnusra commander according observatory toll,0.0,1
61,oct russian jets pounded several oppositionheld parts eastern aleppo killing people reducing areas rubble fifteen others killed two incidents violence bombing russian jets mostly targeted several neighbourhoods oppositionheld parts aleppo syria reducing areas rubble file photo lull several days russian jets resumed heavy bombing eastern aleppo tuesday killing people bombing russian jets mostly targeted several neighbourhoods oppositionheld parts aleppo reducing areas rubble people still believed besieged parts countrys largest city renewed bombardment heavy zakaria malhifji aleppo based fastaqim opposition group told reuters russia syrian regime reduced air raids northern city last week regime forces said partly allow civilians leave oppositionheld eastern neighbourhoods regime previously said opposition holed aleppo leave families lay arms opposition denounced offer deception regime leader bashar al assad vowed completely recapture aleppo divided regime opposition control since war began war syria least people killed eastern aleppo following bombings russian jets youtube brief brief ceasefire russianbacked regime usbacked opposition groups mediated washington moscow collapsed last month children killed school incident another incident least five people including children killed belonging opposition forces struck school deraa britainbased syria observatory human rights sohr monitoring group said attack left others wounded sohr added control deraa remains divided syrian regime opposition forces least people also killed another wounded daesh suicide bomber blew village northern syria early hours tuesday sohr said blast took place almashi countryside around city manbij ypg control since august source trt world related news iraqs vote violations global gag rule slovenian elections thousands afghan migrants walk turkey better life donald trumps new abortion policies th istanbul film festival egon schiele cy twombly episode showcase category news blunders mbs saudi arabia reclaim sovereignty sudanese president bashir dissolves government appoints new pm summit tehran calls political solution syria talks tehran lastditch effort avoid another syrian bloodbath picture worth thousand words follow us instagram follow trtworld miss latest news spam respect privacy subscribe trt world youtube subscribe youtube channel latest indepth ground reporting around world subscribe trt world facebook like follow follow copyright trt world trt world watch live tv schedule watch connect trt world ios android youtube satellite coverage partner hotels corporate trt world careers press releases documentary contact us legal terms use privacy policy cookie policy,1.0,1
62,wednesday november assads air force kills civilians raqqa syrian coalition condemns brutal massacre committed assads air force raqqa today civilians killed dozens wounded multiple air raids targeted civilian neighborhoods city hadi albahra president syrian coalition warns assad regime repeat brutal aerial shelling pointing many seem convinced assad major beneficiary usled coalition strikes isis calls usled coalition rethink strategy syria activists said assads warplanes conducted nine air raids city al raqqa killing dozens civilians causing massive material damage residential areas pointing none isis positions targeted attacks bahra calls civil human rights organizations activists around world take action support syrian peoples demands freedom democracy means disappointing dozens sides support extremist organizations money men several international sides support assad militiamen weapons money diplomatic backing international community far failed support syrian peoples demands freedom democracy source syrian coalition,1.0,1
